species,x,y
Ursus arctos,-154.87693,59.318384
Ursus arctos,-150.876422,63.584931
Ursus arctos,-164.85926,64.961051
Ursus arctos,-110.389328,44.980663
Ursus arctos,-113.612645,48.722541
Ursus arctos,-150.957042,63.496671
Ursus arctos,-110.969059,44.737535
Ursus arctos,-113.461252,48.726384
Ursus arctos,-113.654075,48.750339
Ursus arctos,-143.59976,61.056273
Ursus arctos,-110.39906,44.602344
Ursus arctos,-110.415974,44.629729
Ursus arctos,-110.747838,44.801259
Ursus arctos,-110.518426,44.651305
Ursus arctos,-113.752583,48.98971
Ursus arctos,-149.512272,68.05034
Ursus arctos,-109.808949,45.080462
Ursus arctos,-110.433559,44.701341
Ursus arctos,-110.465545,44.55497
Ursus arctos,-109.562342,44.860919
Ursus arctos,-120.757341,48.930861
Ursus arctos,-110.38856,44.437811
Ursus arctos,-110.507091,44.761453
Ursus arctos,-110.125162,44.91455
Ursus arctos,-110.070237,44.820772
Ursus arctos,-155.649249,58.423282
Ursus arctos,-110.225755,44.530562
Ursus arctos,-149.323082,63.702138
Ursus arctos,-110.045094,44.937583
Ursus arctos,-110.760392,44.874092
Ursus arctos,-109.826043,44.463976
Ursus arctos,-110.504535,44.620945
Ursus arctos,-110.603703,44.122647
Ursus arctos,-113.522328,48.741355
Ursus arctos,-110.069008,44.804019
Ursus arctos,-110.353824,44.589374
Ursus arctos,-114.091002,48.666881
Ursus arctos,-113.607694,48.919593
Ursus arctos,-110.436718,43.876671
Ursus arctos,-110.887909,43.701788
Ursus arctos,-114.173984,48.89026
Ursus arctos,-110.434431,44.936174
Ursus arctos,-165.223127,64.846783
Ursus arctos,-110.695815,43.706186
Ursus arctos,-113.727864,48.751854
Ursus arctos,-110.861358,44.79407
Ursus arctos,-110.584616,44.787924
Ursus arctos,-110.556654,44.682826
Ursus arctos,-133.413775,58.124674
Ursus arctos,-165.219981,64.924902
Ursus arctos,-113.756177,48.696812
Ursus arctos,-149.715482,63.491453
Ursus arctos,-149.551764,63.791747
Ursus arctos,-110.49164,43.970245
Ursus arctos,-113.600267,48.722712
Ursus arctos,-149.440105,63.62482
Ursus arctos,-113.625853,48.74421
Ursus arctos,-164.349652,64.688732
Ursus arctos,-110.55046,44.656087
Ursus arctos,-113.615369,48.843311
Ursus arctos,-110.797772,44.665554
Ursus arctos,-110.126173,44.990142
Ursus arctos,-110.162395,44.882206
Ursus arctos,-110.553188,44.627866
Ursus arctos,-110.262199,44.955818
Ursus arctos,-111.313879,45.095276
Ursus arctos,-110.386591,44.960845
Ursus arctos,-110.422277,43.88396
Ursus arctos,-113.602225,48.992771
Ursus arctos,-113.815792,48.783126
Ursus arctos,-110.566475,43.834816
Ursus arctos,-110.804677,44.567644
Ursus arctos,-148.855975,63.784446
Ursus arctos,-110.989458,44.471057
Ursus arctos,-110.756513,43.504827
Ursus arctos,-110.182739,44.808578
Ursus arctos,-110.531415,44.717269
Ursus arctos,-110.500801,44.776726
Ursus arctos,-110.41245,44.520397
Ursus arctos,-110.320208,43.814195
Ursus arctos,-110.533984,44.733129
Ursus arctos,-110.840807,44.507865
Ursus arctos,-110.535331,43.90478
Ursus arctos,-149.355682,68.43047
Ursus arctos,-113.395284,48.561768
Ursus arctos,-110.589786,43.870463
Ursus arctos,-110.429428,44.603469
Ursus arctos,-110.439116,44.821732
Ursus arctos,-110.978528,44.440363
